OMoD,Companies,Cantons,Zip_codes,Cities,Streets,Group,latitude,longitude
320301155,OBI Baumarkt,SG,9015,St. Gallen,Gaiserwaldstrasse 3,Remettantes,47.4151887,9.3130127
320301111,Sanacare AG,SG,9000,St. Gallen,Rosenbergstrasse 16,Remettantes,47.4258171,9.3719124
320301094,Velo Stern AG,SG,9000,St. Gallen,St. Gallen,Remettantes,47.4245626,9.3748965
320301086,Genossenschaft Konzert und Theater St. Gallen,SG,9004,St. Gallen,Museumstrasse 2,Remettantes,47.4265667,9.3785198
320300887,5àsec Textilreinigung,SG,9000,St. Gallen,Neumarkt 4,Remettantes,47.4220832,9.3703023
320300662,Praxis Dr. med. Robert Schönenberger AG,SG,9000,St. Gallen,St. Gallen,Remettantes,47.4245626,9.3748965
320300358,Belcolor AG Flooring,SG,9015,St. Gallen,Zürcher Strasse 493,Remettantes,47.4070187,9.2991209
320300349,Typotron AG,SG,9000,St. Gallen,St. Gallen,Remettantes,47.4245626,9.3748965
320300285,Ramsauer 2-Radsport GmbH,SG,9000,St. Gallen,Zürcher Strasse 15,Remettantes,47.4203461,9.3564599
320300199,Implenia Schweiz AG,SG,9000,St. Gallen,St. Gallen,Remettantes,47.4245626,9.3748965
320300147,Dixa AG,SG,9014,St. Gallen,Stationsstrasse 39a,Remettantes,47.4082848,9.3317389
320300145,SCHOTT Schweiz AG,SG,9001,St. Gallen,St. Josefenstrasse 20,Remettantes,47.422855,9.3506259
320300119,EMPA Eidg. Materialprüfungs- & Forschungsanstalt,SG,9014,St. Gallen,Lerchenfeldstrasse 5,Remettantes,47.4126107,9.3407574
320300027,Kantonsspital St. Gallen,SG,9007,St. Gallen,Lindenstrasse,Remettantes,47.4339531,9.3966289
320300023,Amt für Verbraucherschutz und Veterinärwesen (AVSV),SG,9000,St. Gallen,Blarerstrasse 2,Remettantes,47.4286324,9.3859706
320300010,Strassenkreisinspektorat St. Gallen Werkhof St. Gallen/Martinsbrugg,SG,9016,St. Gallen,Martinsbruggstrasse 75,Remettantes,47.4391643,9.417854
320300009,Vifor (International) AG,SG,9014,St. Gallen,Rechenstrasse 37,Remettantes,47.4186916,9.3357568
320300006,"Entsorgung St.Gallen, Kehrichtheizkraftwerk",SG,9014,St. Gallen,Rechenwaldstrasse 30,Incinération,47.4155734,9.3326648
293900810,Thalberg Garage GmbH,SH,8200,Schaffhausen,Mühlentalstrasse 262,Remettantes,47.7172096,8.6322317
293900651,ESS + Müller AG,SH,8200,Schaffhausen,Mühlentalstrasse 264,Remettantes,47.7171803,8.6324576
293900539,REMONDIS Recycling AG,SH,8200,Schaffhausen,Mühlentalstrasse 371,Regroupement,47.7312531,8.6212678
293900447,"IWC Schaffhausen, Branch of Richemont Int. SA",SH,8200,Schaffhausen,Baumgartenstr. 15,Remettantes,47.6945452,8.6368712
293900307,GF Casting Solutions AG,SH,8201,Schaffhausen,Amsler-Laffon-Strasse 9,Remettantes,47.7076153,8.6446584
293900299,GVS Agrar AG,SH,8207,Schaffhausen,Im Majorenacker 11,Remettantes,47.717684,8.6603624
293900185,Schaffhauser Polizei,SH,8200,Schaffhausen,Beckenstube 1,Remettantes,47.695042,8.6352178
293900005,Conica AG,SH,8207,Schaffhausen,Industriestrasse 26,Remettantes,47.7210801,8.6698945
293700221,Suisse Technology Partners AG,SH,8212,Neuhausen am Rheinfall,Querstrasse 5,Remettantes,47.6765629,8.6024551
293700014,IVF Hartmann AG,SH,8212,Neuhausen am Rheinfall,Victor von Bruns-Str. 28,Remettantes,47.6782294,8.6246445
293700002,Reasco AG,SH,8212,Neuhausen am Rheinfall,Badstrasse 5,Regroupement,47.6790655,8.6199561
293200007,Schwaninger AG,SH,8222,Beringen,Schaffhauserstr. 98,Remettantes,47.6961587,8.5860882
292000005,Teca-Print AG,SH,8240,Thayngen,Bohlstr. 17,Remettantes,47.7434995,8.7024899
289300058,Polyrepair GmbH,BL,4418,Reigoldswil,Sägegasse 15,Remettantes,47.394692,7.692792
289200041,Synthes GmbH,BL,4436,Oberdorf ,Eimattstrasse 3,Remettantes,47.3903306,7.7497718
289100007,Arxhof,BL,4435,Niederdorf,Niederdorf,Remettantes,47.4109555,7.7469654
288500005,Mineralquelle Eptingen AG,BL,4458,Eptingen,Hauptstrasse 4,Remettantes,47.3909264,7.8140511
288300003,Gyr Landmaschinen AG,BL,4207,Bretzwil,Rennenbachstrasse 2,Remettantes,47.3965905,7.6460244
288200022,Werner Thommen,BL,4431,Bennwil,Hof Dilleten 114b,Remettantes,47.4036564,7.7704116
286200003,Sager AG Malerei/Gerüstebau,BL,4492,Tecknau,Zelgliweg 31,Remettantes,47.443841,7.8909063
286100179,Logimech AG,BL,4450,Sissach,Hauptstrasse 134a,Remettantes,47.4662129,7.8038657
285600057,Protractor,BL,4466,Ormalingen,Maloyaring 2,Remettantes,47.4684978,7.8664416
285600045,Spiromed AG,BL,4460,Gelterkinden,Ribistrasse 15,Regroupement,47.4684926,7.8657694
285200042,Thommen HSM GmbH,BL,4448,Läufelfingen,Blitzenweg 6,Remettantes,47.391428,7.8526024
285200041,PeptART Bioscience GmbH,BL,4448,Läufelfingen,Weidenmattweg 4,Remettantes,47.3919969,7.8555135
284900041,The Swatch Group R&D SA,BL,4452,Itingen,Kreuzenstrasse 30,Remettantes,47.4677636,7.7799102
284900019,Gysin AG,BL,4452,Itingen,Zelgliweg 6,Remettantes,47.4707156,7.7786384
284900001,Renata AG,BL,4452,Itingen,Kreuzenstrasse 30,Remettantes,47.4677636,7.7799102
283400006,Tillotts Pharma AG,BL,4417,Ziefen,Hauptstrasse 27,Remettantes,47.43348,7.7162372
283400001,Thommen-Furler AG,BL,4417,Ziefen,Hauptstrasse 9,Regroupement,47.4342383,7.7181414
283100440, Konapharma AG  ,BL,4133,Pratteln,Im Wannenboden 16,Remettantes,47.5219348,7.7163271
283100422,Paul Leimgruber AG,BL,4133,Pratteln,Niderfeldstrasse 5,Remettantes,47.53061,7.6840608
283100420,Garage Nepple AG,BL,4133,Pratteln,Netzibodenstrasse 21,Remettantes,47.5325832,7.7030963
283100404,Develco Pharma AG,BL,4133,Pratteln,Netzibodenstrasse 23D,Remettantes,47.532774,7.7039174
283100367,SynphaBase AG,BL,4133,Pratteln,Güterstrasse 105,Remettantes,47.5217282,7.6709081
283100329,Davy Process Technology Switzerland AG,BL,4133,Pratteln,Hohenrainstrasse 10,Remettantes,47.5255251,7.692516
283100219,Buss SMS-Canzler GmbH,BL,4133,Pratteln,Hohenrainstrasse 10,Remettantes,47.5255251,7.692516
283100076,K. Wöhrle Malergeschäft & Beschriftungen AG,BL,4133,Pratteln,Weiherweg 8,Remettantes,47.5196714,7.6931922
283100019,ARA Rhein AG,BL,4133,Pratteln,Netzibodenstrasse 16,Incinération,47.5296946,7.6971306
283100007,Buss Immobilien & Service AG,BL,4133,Pratteln,Hohenrainstrasse 10,Remettantes,47.5255251,7.692516
283100004,CABB AG ,BL,4133,Pratteln 1,Pratteln 1,Remettantes,47.5190298,7.6913832
283100002,SI Group-Switzerland GmbH,BL,4133,Pratteln,Kästeliweg 7,Remettantes,47.5221341,7.679416
282900510,Havemo AG,BL,4410,Liestal,Eichenweg 1A,Remettantes,47.4919767,7.7257688
282900506,Kleintierklinik Klaus AG,BL,4410,Liestal,Benzburweg 9,Remettantes,47.4761973,7.7434143
282900489,AnaPath Services GmbH,BL,4410,Liestal,Hammerstrasse 49,Remettantes,47.4977838,7.7246878
282900437,Amt für Militär- und Bevölkerungsschutz AMB,BL,4410,Liestal,Oristalstrasse 100,Remettantes,47.4755339,7.7220429
282900403,Dr. med. Jacqueline Schmid,BL,4410,Liestal,Bahnhofstrasse 4,Remettantes,47.4850299,7.7318748
282900080,Forstverwaltung,BL,4410,Liestal,Rosenstrasse 14,Remettantes,47.484349,7.7404394
282900076,Corden Pharma Switzerland LLC,BL,4410,Liestal,Eichenweg 1,Remettantes,47.4913588,7.7270673
282900073,Rudolf Wirz Strassen- und Tiefbau AG,BL,4410,Liestal,Oristalstrasse 98,Remettantes,47.4761439,7.7241881
282900033,Zeller AG,BL,4410,Liestal,Rosenstrasse 35,Remettantes,47.4833271,7.7422445
282900004,Institut für Pathologie,BL,4410,Liestal,Mühlemattstrasse 11,Remettantes,47.4888891,7.7315643
282500128,Dr. med. Catherine Löw,BL,4414,Füllinsdorf,Mühlemattstrasse 39,Remettantes,47.5056993,7.726424
282500123,Chemspeed Technologies AG,BL,4414,Füllinsdorf,Wölferstrasse 8,Remettantes,47.5108704,7.7219478
282500120,Envigo CRS (Switzerland) Ltd.,BL,4414,Füllinsdorf,Wölferstrasse 4,Remettantes,47.5115583,7.7212918
282400004,Mibelle Group Mifa AG,BL,4402,Frenkendorf,Rheinstrasse 99,Remettantes,47.5115592,7.7194648
282200004,Moritz AG Malergeschäft,BL,4302,Augst,Venusstrasse 5,Remettantes,47.5312687,7.7276145
278800004,Acino Pharma AG,BL,4253,Liesberg,Birsweg 2,Remettantes,47.3970263,7.426358
278700163,Stöcklin Logistik AG,BL,4242,Laufen,Wahlenstrasse 161,Remettantes,47.4107569,7.5088781
278600035,"Apaco, AG für Apparatebau",BL,4203,Grellingen,Baselstr. 71,Remettantes,47.4454687,7.5987755
277500061,Leimapharm AG,BL,4106,Therwil,Erlenstrasse 29,Remettantes,47.5040207,7.5564929
277500007,Rohkies Heinimann AG,BL,4431,Bennwil,Bennwil,Remettantes,47.3962629,7.7819222
277500004,Gaba International AG,BL,4106,Therwil,Grabetsmattweg,Remettantes,47.5042408,7.5527569
277400006,Bühlmann Laboratories AG,BL,4124,Schönenbuch,Baselstrasse 55,Remettantes,47.5408544,7.5080135
277300302,Swiss BioQuant AG,BL,4153,Reinach,Kägenstrasse 18,Remettantes,47.486218,7.5966814
277000517,Clariant Additives (Switzerland) AG,BL,4132,Muttenz,Rothausstrasse 61,Remettantes,47.5322806,7.6648048
277000512,Grisard Bitumen AG,BL,4132,Muttenz,Auhafenstrasse 872,Remettantes,47.5393979,7.6615528
277000489,Permatech Industrie-Service GmbH,BL,4132,Muttenz,Rothausstrasse 61,Remettantes,47.5322806,7.6648048
277000477,Biosystems Switzerland AG,BL,4132, Muttenz,Hofackerstrasse 40A,Remettantes,47.535265,7.6405149
277000457,TAU Tanklager Auhafen AG,BL,4132,Muttenz,Auhafenstrasse 10a,Regroupement,47.5435137,7.6569784
277000385,Ernst Engist Velo-Land,BL,4132,Muttenz,Tramstrasse 99,Remettantes,47.5312606,7.63433
277000384,Willy A. Bachofen AG,BL,4132,Muttenz,Junkermattstrasse 11,Remettantes,47.5321142,7.6523287
277000372,GETEC Park.Swiss AG,BL,4132,Muttenz,Rothausstrasse 61,Incinération,47.5322806,7.6648048
277000258,Novartis Pharma Schweizerhalle AG,BL,4133,Pratteln 1,Rheinfelderstrasse,Remettantes,47.5317855,7.6738325
277000227,Bayer CropScience Schweiz AG,BL,4132,Muttenz 1,Rothausstrasse 61,Remettantes,47.5322806,7.6648048
277000180,GETEC Park.Swiss AG AVORA,BL,4132,Muttenz,Rothausstrasse 61,Regroupement,47.5322806,7.6648048
277000069,GETEC Park.Swiss AG ,BL,4132,Muttenz,Rothausstrasse 61 / Rheinfelderstr,Remettantes,47.5340594,7.6660016
277000046,Baechler Textilpflege,BL,4132,Muttenz,Hauptstrasse 85,Remettantes,47.526848,7.6471232
277000031,Fachhochschule Nordwestschweiz,BL,4132,Muttenz,Hofackerstrasse 30,Remettantes,47.5345328,7.6421536
277000015,CTW Strassenbaustoffe AG ,BL,4132,Muttenz,Bizenenstrasse 50,Remettantes,47.5314419,7.6526437
276900003,Müller AG Verpackungen,BL,4142,Münchenstein,Tramstrasse 20,Remettantes,47.5133333,7.6191853
276800043,Vifor AG,BL,4107,Ettingen,Brühlstrasse 50,Remettantes,47.4854831,7.53922
276800002,Spectros AG,BL,4107,Ettingen,Lohweg 25,Remettantes,47.4849268,7.5419881
276600207,SGS Analytics Switzerland AG,BL,4127,Birsfelden,Sternenfeldstrasse 14,Remettantes,47.5517684,7.6339544
276600159,Varo Energy Tankstorage AG,BL,4127,Birsfelden,Hafenstrasse 92,Remettantes,47.5553364,7.6391966
276600152,Huber Straub AG,BL,4127,Birsfelden,Rührbergstrasse 2,Remettantes,47.5549028,7.6335378
276300059,Lipomed AG,BL,4144,Arlesheim,Fabrikmattenweg 4,Remettantes,47.4948698,7.6095364
276300004,Ita Wegman-Klinik,BL,4144,Arlesheim,Pfeffingerweg 1,Remettantes,47.4939103,7.6144411
276300002,Weleda AG,BL,4144,Arlesheim,Dychweg 14,Remettantes,47.4951162,7.6076785
276200500,DeltaMem AG,BL,4123,Allschwil,Sandweg 52,Remettantes,47.5512499,7.5570904
276200483,Auxenion Research AG ,BL,4123,Allschwil,Gewerbestrasse 18,Remettantes,47.5578412,7.545337
276200477,Idorsia Pharmaceuticals Ltd. ,BL,4123,Allschwil,Hegenheimermattweg 91,Remettantes,47.5568073,7.5451864
276200455,Gilap,BL,4123,Allschwil,Lettenweg 118,Remettantes,47.5476252,7.5515437
276200282,Polyphor AG,BL,4123,Allschwil,Hegenheimermattweg 125,Remettantes,47.5591144,7.54911
276200273,Antares Pharma AG,BL,4123,Allschwil,Gewerbestrasse 18,Remettantes,47.5578412,7.545337
276200247,Rolic Research Ltd,BL,4123,Allschwil,Gewerbestrasse 18,Remettantes,47.5578412,7.545337
276200021,Kühni AG,BL,4123,Allschwil,Gewerbestrasse 28,Remettantes,47.5586961,7.5485777
276100251,SPINOFRIN SA Zweigniederlassung Aesch,BL,4147,Aesch BL,Dornacherstrasse 114,Remettantes,47.4818843,7.605065
276100225,Sena Plastics AG,BL,4147, Aesch,Industriestrasse 101,Remettantes,47.4718175,7.6045222
276100005,Pentapharm AG,BL,4147,Aesch ,Dornacherstrasse 112,Remettantes,47.4812675,7.604642
270300094,Hans Imbach AG,BS,4125,Riehen,Grenzacherweg 127,Remettantes,47.5736712,7.6464758
270104037,"RECORDATI AG, RARE DISEASES Branch",BS,4057,Basel,Uferstrasse 90,Remettantes,47.5815933,7.5873589
270104016,Tschopp Creative Center AG,BS,4051,Basel,Basel,Remettantes,47.553724,7.5860708
270103777,Synlab Basel,BS,4010,Basel,Hirschgässlein 11-15,Remettantes,47.5511681,7.5932813
270103692,F. Hoffmann-La Roche,BS,4057,Basel,Hochbergerstr. 15,Incinération,47.5756368,7.5977969
270103633,SOVAG Sonderabfallverwertung-AG,BS,4057,Basel,Badenstr. 41,Regroupement,47.5817779,7.5974367
270103428,5 à Sec,BS,4051,Basel,Henric Petri-Str. 12,Remettantes,47.5520779,7.5922078
270103225,CSEM Basel,BS,4058,Basel,Mattenstr. 22,Remettantes,47.5656083,7.6027053
270102736,Dr.med. Marianne Tanner ,BS,4052,Basel,Hardstr. 126,Remettantes,47.54812,7.6088964
270101721,Stiftung Weizenkorn,BS,4057,Basel,Oetlingerstr. 81,Remettantes,47.5679141,7.5918139
270101598,HWS Huber Widemann Schule,BS,4052,Basel,Dufourstr. 49,Remettantes,47.5522475,7.5955247
270100584,Herold Söhne AG,BS,4057,Basel,Efringerstr. 5,Remettantes,47.5674732,7.5963559
270100510,Dietrich AG,BS,4057,Basel,Pfarrgasse 11,Remettantes,47.5829894,7.5914044
270100483,Resika AG,BS,4053,Basel,Dornacherstr. 71,Remettantes,47.5442765,7.5874819
270100383,Lachenmeier Maler GmbH,BS,4057,Basel,Klingentalgraben 33,Remettantes,47.5641778,7.5907793
270100333,Spaltenstein & Co.,BS,4051,Basel,Feierabendstr. 28,Remettantes,47.5523856,7.5818916
270100288,Medizinische Laboratorien Rothen AG,BS,4051,Basel,Kornhausgasse 2,Remettantes,47.5566873,7.5835383
270100235,Staatsanwaltschaft Basel-Stadt,BS,4001,Basel,Binningerstr. 21,Remettantes,47.5501224,7.5855781
270100223,Kantonales Laboratorium,BS,4012,Basel,Kannenfeldstr. 2,Remettantes,47.5621369,7.5742146
270100199,Jet Aviation AG,BS,4030,Basel-Euro/Airport,Flughafenstrasse M0/20,Remettantes,47.5972816,7.525896
270100175,ProRheno AG,BS,4057,Basel,Grenzstr. 15,Incinération,47.581404,7.6003077
270100129,Swiss Tropical and Public Health Institute - Tropen Institut,BS,4002,Basel,Socinstrasse 57,Remettantes,47.5559799,7.5773653
270100012,Universitätsspital Basel,BS,4031,Basel,Hebelstr. 34,Remettantes,47.5612707,7.5810552
270100002,Brenntag Schweizerhall AG,BS,4056,Basel,Elsässerstr. 231,Regroupement,47.5752228,7.5732876
262100051,passt coating AG,SO,4208,Nunningen,Brügglistrasse 4,Remettantes,47.3928833,7.6241056
261300061,Schwarzbuebe Apotheke,SO,4226,Breitenbach SO,Fehrenstrasse 7,Remettantes,47.4081825,7.5445892
261300001,Von Roll Schweiz AG,SO,4226,Breitenbach,Passwangstrasse 20,Remettantes,47.4049689,7.5428858
260100033,Einwohnergemeinde der Stadt Solothurn,SO,4500,Solothurn,Beim Baseltor 1,Remettantes,47.2087106,7.5397573
260100010,Lebensmittelkontrolle,SO,4500,Solothurn,Werkhofstrasse 5,Remettantes,47.2096219,7.5335336
258100361,Bläsi Philipp,SO,4600,Olten,Baslerstrasse 30,Remettantes,47.3509402,7.9029954
258100118,Riggenbach AG,SO,4600,Olten,Zementweg 8,Remettantes,47.3473078,7.8977479
258100030,Facto AG,SO,4600,Olten,Postfach 4601 Olten,Remettantes,47.3487088,7.9007794
258100007,Ionbond AG,SO,4600,Olten,Industriestrasse 211,Remettantes,47.3661204,7.9182075
258100001,Altola AG,SO,4600,Olten,Gösgerstrasse 154,Regroupement,47.3676576,7.9187948
257800014,Büttiker Peter,SO,4617,Gunzgen,Römerweg Ost 21,Remettantes,47.3154742,7.8371834
257400001,Huber AG Gebr.,SO,5012,Eppenberg-Wöschnau,Industriestrasse 132,Remettantes,47.3859931,8.0251731
257300096,IonBond Chronos AG,SO,4657,Dulliken,Industriestrasse 9,Remettantes,47.355731,7.9352886
257200023,Winoil AG,SO,4658,Däniken,Unterdorfstrasse 37,Regroupement,47.3556152,7.9739822
257200017,Favre Betonwaren AG,SO,4658,Däniken,Schachenstrasse 32,Remettantes,47.3592975,7.9830523
255600118,Stryker GmbH,SO,2545,Selzach,Bündtenweg 6,Remettantes,47.2030702,7.4533755
255600076,PLATIT AG Filiale Selzach,SO,2545,Selzach,Eichholzstrasse 9,Remettantes,47.2004385,7.4538504
255600028,Einwohnergemeinde Selzach,SO,2545,Selzach,Schänzlistrasse 2,Remettantes,47.2067003,7.4525396
255300015,Seilbahn Weissenstein AG,SO,4515,Oberdorf,Station Nesselboden,Remettantes,47.2463414,7.5092567
255100003,Flube AG,SO,4514,Lommiswil,Rainweg 2,Remettantes,47.218892,7.4666488
255000061,Agathon AG,SO,4513,Langendorf,Industriestrasse 9,Remettantes,47.2170572,7.5114883
254600541,EKKO-MEISTER AG,SO,2540,Grenchen,Niklaus Wengi-Strasse 94,Remettantes,47.1890586,7.4103125
254600513,Faulhaber Minimotor S.A.,SO,2540,Grenchen,Lengnaustrasse 13,Remettantes,47.1850484,7.3808242
254600412,swiss-PVD Coating AG,SO,2540,Grenchen,Archstrasse 38,Remettantes,47.1846683,7.3998788
254600292,Moll Peter u. Molliet Daniel,SO,2540,Grenchen,Güterstrasse 15,Remettantes,47.1900043,7.4022662
254600168,Eterna AG,SO,2540,Grenchen,Schützengasse 46,Remettantes,47.1932447,7.3889749
254600123,Feller Pivotages AG,SO,2540,Grenchen,Lebernstrasse 47,Remettantes,47.1931632,7.4097132
254600097,W. + F. Schleiftechnik GmbH,SO,2540,Grenchen,Obere Flurstrasse 2,Remettantes,47.1979532,7.4105603
254600076,M + M Colordesign AG,SO,2540,Grenchen,Lengnaustrasse 10,Remettantes,47.1857649,7.3823204
254600074,Rieger Paul Werkzeugfabrik AG,SO,2540,Grenchen,Rehweg 5,Remettantes,47.195739,7.3775237
254600062,Pignons Réunies SA,SO,2540,Grenchen,Jurastrasse 20,Remettantes,47.1967742,7.4007717
254600042,Hänggi Rolf AG,SO,2540,Grenchen,Sportstrasse 53,Remettantes,47.1870882,7.4052709
254600034,Estima AG,SO,2540,Grenchen,Allerheiligenstrasse 30,Remettantes,47.1983353,7.3868838
254600008,Mecaplex AG,SO,2540,Grenchen,Solothurnstrasse 138,Remettantes,47.1942392,7.408713
254300070,Stiftung Dr. h.c. Robert Mathys,SO,2544,Bettlach,Bischmattstr. 12,Remettantes,47.1960391,7.4304999
254300009,Hänggi Heinz AG,SO,2544,Bettlach,Unterer Einschlag 9,Remettantes,47.195097,7.4254056
253400075,ZASE Zweckverband Abwasserregion Solothurn-Emme,SO,4528,Zuchwil,Emmenspitz 1,Remettantes,47.2169701,7.5699383
253400002,Borer Chemie AG,SO,4528,Zuchwil,Gewerbestrasse 13,Remettantes,47.2003243,7.5756302
252700074,Biogen International GmbH,SO,4542,Luterbach,Attisholzstrasse 11,Remettantes,47.2197401,7.5822206
252700055,MENZ AG,SO,4542,Luterbach,Zuchwilstrasse 6,Remettantes,47.2176763,7.5823092
252600004,Andres Präzisionsteile AG,SO,4573,Lohn-Ammannsegg,Wassergasse 11,Remettantes,47.1699719,7.5314487
252300001,Gewinde-Ziegler AG,SO,4557,Horriwil,Subingerstrasse 13,Remettantes,47.1783151,7.6242998
251900011,Stahl Gerlafingen AG,SO,4563,Gerlafingen,Bahnhofstrasse,Remettantes,47.1706611,7.5654522
251800013,Jäggi Daniel,SO,4554,Etziken,Bolkenstrasse 4a,Remettantes,47.1887349,7.6500632
251700003,Brönnimann AG,SO,4552,Derendingen,Gewerbestrasse 11,Remettantes,47.1971376,7.5986634
251300178,Stern AG,SO,4562,Biberist,Burgunderstrasse 13,Remettantes,47.190279,7.5571134
251300158,Bärtschi Bruno Drehteile AG,SO,4562,Biberist,Derendingenstrasse 8,Remettantes,47.179283,7.5700755
251300024,Käser Biberist AG,SO,4562,Biberist,Ulmenweg 6,Remettantes,47.1751167,7.5529599
250000129,Essilor Technology,SO,4632,Trimbach,Industriestrasse 17,Remettantes,47.365446,7.9114642
250000023,Sigrist W. AG,SO,4632,Trimbach,Schürlimattstrasse 11,Remettantes,47.366194,7.9055985
249900010,CPO Ersatzteile AG,SO,4655,Stüsslingen,Hurdackerweg 5b,Remettantes,47.3889369,7.9689196
249300008,Mineralquelle Lostorf AG,SO,4654,Lostorf,Alte Badstrasse 3,Remettantes,47.3923413,7.9385071
248100031,Institut für angewandte Pflanzenbiologie,SO,4108,Witterswil,Benkenstrasse 254A,Remettantes,47.4936008,7.521762
247700010,Erb Martin,SO,4116,METZERLEN,Eichhof,Remettantes,47.4666391,7.465673
246400013,Aeschlimann AG,SO,4574,Lüsslingen,Bahnhofstrasse 213,Remettantes,47.1923795,7.4995717
246100007,Fahrer Schallschutztechnik AG,SO,3253,Schnottwil,Industrieweg 1,Remettantes,47.0963924,7.5595116
242200122,Ehrsam Gartenbau AG,SO,4710,Balsthal,Postackerstr. 5,Remettantes,47.3138025,7.6962442
240800046,RETRALOG AG,SO,4628,Wolfwil,Industrie Bännli 12,Remettantes,47.2703434,7.8214715
240700021,Macherey-Nagel AG,SO,4702,Oensingen,Hirsackerstrasse 7,Remettantes,47.2831578,7.7071682
240200023,Planzer Transport AG,SO,4624,Härkingen,Pfannenstiel 12,Remettantes,47.3145182,7.8098293
233600018,Corlux International SA,FR,1623,Semsales,Route de la Broye 117,Remettantes,46.5691421,6.9169933
232500142,MS Swiss Cosmetics SA,FR,1618,Châtel-St-Denis,Chemin de la Crêta 80,Remettantes,46.5192592,6.9105401
232300022," LCBE Laboratoire de Contrôle bétons, enrobés et sols SA  ",FR,1615,Bossonnens,Route de l'Industrie 43A,Remettantes,46.5298584,6.8490104
230600001,Trans-Auto AG,FR,1712,Tafers,Mariahilfstrasse 24,Regroupement,46.819216,7.2128193
229900087,ARA - Zumholz,FR,1719,Zumholz,Guggersbachstrasse -,Remettantes,46.7547874,7.2931556
229300134,Dr. Brönnimann Marcel ,FR,3186,Düdingen,Chännelmattstrasse 9,Remettantes,46.8456954,7.1942773
228400064,Commune de Mont-Vully,FR,1786,Nant,Route Principale 65,Remettantes,46.9567769,7.1066782
227500197,Johnson Electric International AG,FR,3280,Murten,Freiburgstrasse 33,Remettantes,46.919473,7.1118449
227400026, Marine Solutions AG ,FR,3286,Muntelier,Hauptstrasse 149,Remettantes,46.9410239,7.1357256
226500125,Velo-Galerie GmbH,FR,3210,Kerzers,Oelegasse 15,Remettantes,46.9733291,7.2022149
225700010,MHT Recycling SA,FR,1785,Cressier  FR,Route de Salvagny 5,Remettantes,46.9045163,7.1495902
225400001,Swiss Quality Testing Service - Sqts,FR,1784,Courtepin,Rte de l'industrie 61,Remettantes,46.864071,7.1208569
223600075,Magtrol SA,FR,1728,Rossens FR,Rossens FR,Remettantes,46.7239098,7.1017454
223300033,SFR - Société Fribourgeoise de Recyclage,FR,1725,Posieux,Rte de la Comba 50,Remettantes,46.8001894,6.8547735
223300030,Zbinden Posieux SA,FR,1725,Posieux,Commune d'Hauterive FR,Remettantes,46.765935,7.1006894
223300024,Forschungsanstalt Agroscope,FR,1725,Posieux,Commune d'Hauterive FR,Remettantes,46.765935,7.1006894
222800058,Corden Pharma Fribourg SA,FR,1752,Villars-sur-Glâne,Route de Moncor 10,Remettantes,46.7985643,7.1218823
222800007,Meggitt SA,FR,1752,Villars-sur-Glâne,Route de Moncor 4,Remettantes,46.7999757,7.1266183
222000049,Mivelaz Bois SA,FR,1724,Montévraz,Route du Serté 16,Remettantes,46.7424384,7.1757305
221100020,Tschiemer Hans et Rolf,FR,1740,Neyruz,Route d'Onnens 48,Remettantes,46.7703682,7.0554035
220600148,Innomedica Holding AG,FR,1723,Marly,Rte de l'Ancienne Papeterie,Remettantes,46.7777956,7.1499491
220600117,Promed laboratoire médical SA,FR,1723,Marly,Route de l'Ancienne Papeterie 131,Remettantes,46.7772108,7.1468349
219800029,Artol Fuchs SA,FR,1763,Granges-Paccot,Route de Chantemerle 33,Remettantes,46.818962,7.1391609
219700122,Service de la sécurité alimentaire et des affaire vétérinaires (SAAV),FR,1762,Givisiez,Impasse de la Colline 4,Remettantes,46.8118967,7.1382
219600829,BioFactory Competence Center SA,FR,1700,Fribourg,Passage du Cardinal 13b,Remettantes,46.7965258,7.1472756
219600682,Pharmacie du Bourg SA,FR,1700,Fribourg,Place de l'Hôtel de Ville 1,Remettantes,46.8057319,7.1613342
219600021,Ecole d'Ingénieurs et d'architectes EIF,FR,1700,Fribourg,Bd de Pérolles 80,Remettantes,46.7928191,7.159753
219600012,Hôpital fribourgeois-site de Fribourg ( anc. Hôpital Cantonal),FR,1708,Fribourg,Chemin des pensionnats 2,Remettantes,46.8015682,7.1365531
219600010,PolyMan SA,FR,1700,Fribourg,Route de la Glâne 26,Remettantes,46.7944286,7.1438429
219600009,Université de Fribourg,FR,1700,Fribourg,Chemin du Musée 9,Remettantes,46.791507,7.1579417
217400011,Cinq à Sec,FR,1754,Avry-Sur-Matran,Avry-Centre,Remettantes,46.787824,7.078552
216300042,Romande Energie SA,FR,1637,Charmey,Riau de la Maula 11A,Remettantes,46.6229555,7.1569729
216200017,Bultech Précision SA,FR,1667,Enney,Route des Rez 1,Remettantes,46.5735783,7.0876776
216200010,ATN diffusion LPF SA,FR,1667,Enney,Commune de Bas-Intyamon,Remettantes,46.566664,7.083325
216000035,Grisoni-Zaugg SA,FR,1628,Vuadens,Vuadens,Remettantes,46.6153136,7.0140988
212500212,"Peruzzi Alain, Cycles Passion",FR,1630,Bulle,Rue de la Lécheretta 15,Remettantes,46.6193583,7.0556917
212500113,UCB Farchim SA,FR,1630,Bulle,Chemin de la Croix Blanche 10,Remettantes,46.6245779,7.0394157
212500056,Sottas Bernard SA,FR,1630,Bulle,Rue de l'Industrie 30,Remettantes,46.6257126,7.0379042
